gene,score,label
C20ORF195,0.005733333,0
ZFP28,0.005733333,2
OR4K1,0.005733333,2
LCN6,0.005733333,2
USP26,0.00572,2
TFDP2,0.00572,2
GTF3C6,0.00572,2
OR4Q3,0.00572,2
ZNF85,0.00572,2
ZDHHC23,0.00572,2
OR5M10,0.00572,2
OR6X1,0.005706667,2
OR6C68,0.005706667,2
ZNF540,0.005706667,2
C17ORF85,0.005706667,2
CDH24,0.005706667,2
LY6G5C,0.005706667,2
TIMM50,0.005706667,2
ALG11,0.005693333,2
SHPK,0.005693333,2
ZC3H12B,0.005693333,2
KIN,0.005693333,2
RNF165,0.00568,2
HECTD3,0.00568,2
PIP5KL1,0.00568,2
AFTPH,0.00568,2
UQCR10,0.00568,2
OR2A12,0.00568,2
FAM19A4,0.00568,2
HIST1H4G,0.00568,2
TMEM241,0.00568,2
THNSL1,0.00568,2
C2CD4A,0.005666667,0
C5ORF22,0.005666667,0
EMILIN3,0.005666667,0
MAGEB16,0.005666667,0
NUFIP2,0.005666667,0
GLCCI1,0.005666667,0
ZNF473,0.005666667,2
ATP9B,0.005666667,2
KIR2DL4,0.005666667,2
NVL,0.005666667,2
SNRPC,0.005666667,2
SPECC1L,0.005653333,2
CEMP1,0.005653333,2
ZNF528,0.005653333,2
OR13C8,0.005653333,2
C9ORF142,0.005653333,2
ACPT,0.005653333,2
IFIT1,0.00564,2
CELA2B,0.00564,2
OR52B4,0.00564,2
SNRNP35,0.00564,2
CCDC130,0.00564,2
OR2A7,0.00564,2
KIR3DS1,0.00564,2
PTCHD1,0.00564,2
DHRS4L2,0.00564,2
ZC3H6,0.005626667,2
MRPL47,0.005626667,2
ZNF641,0.005626667,2
OR4X2,0.005626667,2
OR52I2,0.005626667,2
CAPRIN2,0.005626667,2
ZNF709,0.005613333,2
RLTPR,0.005613333,2
PANK4,0.005613333,2
BCL7C,0.005613333,2
PCDHA2,0.005613333,2
HDX,0.0056,0
LRRC43,0.0056,0
ISOC2,0.0056,2
POP5,0.0056,2
OR8K3,0.0056,2
SASS6,0.0056,2
ZNF221,0.0056,2
GPC2,0.0056,2
MKRN3,0.0056,2
C16ORF59,0.0056,0
ING5,0.0056,2
FAM220A,0.0056,2
OR5AK2,0.005586667,2
TMEM91,0.005586667,2
XG,0.005586667,2
ACSM2B,0.005586667,2
RPL10L,0.005586667,2
OR1L8,0.005586667,2
ADH1A,0.005573333,2
IQCH,0.005573333,2
TADA1,0.005573333,2
FUK,0.00556,2
CDC42EP3,0.00556,2
C12ORF52,0.00556,2
OR10G3,0.00556,2
EIF2B3,0.00556,2
BZW2,0.00556,2
OR13A1,0.00556,2
OR10V1,0.005546667,2
ORC2,0.005546667,2
EID2,0.005546667,2
DIRAS3,0.005546667,2
TTC4,0.005533333,0
C9ORF131,0.005533333,0
C2ORF72,0.005533333,0
FAM19A2,0.005533333,0
LHFPL4,0.005533333,0
C18ORF32,0.005533333,2
NHLRC4,0.005533333,0
PSPH,0.005533333,2
WFDC10A,0.005533333,2
NUDT11,0.005533333,2
R3HDML,0.005533333,2
PAGR1,0.005533333,2
METTL15,0.005533333,2
OR2Y1,0.005533333,2
OTUD7A,0.005533333,2
SLC35B3,0.005533333,2
UTP23,0.00552,2
NUDT6,0.00552,2
OTUD5,0.00552,2
CCDC120,0.00552,2
ZDHHC16,0.00552,2
KRTAP1-3,0.005506667,2
PRDM15,0.005506667,2
IPO11,0.005506667,2
MDP1,0.005493333,2
SHISA3,0.005493333,2
HIRIP3,0.005493333,2
RNF34,0.005493333,2
CA5A,0.005493333,2
TEN1,0.005493333,2
HYI,0.005493333,2
OR5H15,0.005493333,2
HLCS,0.005493333,2
KIR2DL3,0.00548,2
OR9K2,0.00548,2
TMEM225,0.00548,2
BOD1L1,0.00548,2
OR2T5,0.00548,2
SIPA1L3,0.00548,2
POLN,0.00548,2
COG5,0.00548,2
RUFY2,0.00548,2
C8ORF37,0.005466667,0
LUZP2,0.005466667,0
TMEM213,0.005466667,0
C16ORF71,0.005466667,0
VPS45,0.005466667,2
OXA1L,0.005466667,2
ANO2,0.005466667,2
C9ORF53,0.005466667,0
TRMU,0.005466667,2
USP37,0.005453333,2
KIAA0907,0.005453333,2
ZNF696,0.005453333,2
TTLL9,0.005453333,2
SFR1,0.005453333,2
MARVELD2,0.005453333,2
TWISTNB,0.005453333,2
SFXN1,0.005453333,2
ZNF697,0.00544,2
NKX6-3,0.00544,2
FUT5,0.00544,2
OR5A1,0.00544,2
CENPQ,0.00544,2
LAMTOR5,0.005426667,2
NDUFB4,0.005426667,2
PHTF1,0.005413333,2
FABP12,0.005413333,2
OR51D1,0.005413333,2
EPG5,0.005413333,2
OR8H1,0.005413333,2
OR5M11,0.005413333,2
RXFP4,0.005413333,2
SLC30A6,0.0054,1
C3ORF36,0.0054,0
ZSWIM4,0.0054,0
NOL4,0.0054,0
NUDT8,0.0054,0
CCDC30,0.0054,0
GPRIN3,0.0054,0
FAM71C,0.0054,0
C22ORF24,0.0054,0
MB21D2,0.0054,0
TIGD3,0.0054,0
GLT25D1,0.0054,2
OR8B4,0.0054,2
PPM1J,0.0054,2
FOLR4,0.0054,2
ALKBH6,0.0054,2
SLC7A6OS,0.0054,2
ACCS,0.0054,2
MOB2,0.0054,2
TMEM30C,0.0054,0
ZNF558,0.005386667,2
TATDN2,0.005386667,2
DHDDS,0.005386667,2
HIST1H2BN,0.005386667,2
PCDHA9,0.005373333,2
OR52K2,0.005373333,2
KRT37,0.005373333,2
DIS3L2,0.005373333,2
OR52B6,0.005373333,2
TFPT,0.005373333,2
SYNM,0.005373333,2
OR10A6,0.005373333,2
OR52R1,0.00536,2
MEPCE,0.00536,2
OR5T3,0.00536,2
TMSB4Y,0.00536,2
BBS5,0.00536,2
MAGEB3,0.005333333,0
C21ORF58,0.005333333,0
CCDC83,0.005333333,0
ZFP91-CNTF,0.005333333,0
SPATA17,0.005333333,0
PRRT3,0.005333333,0
RIMBP3B,0.005333333,0
TCP10,0.005333333,0
LAMTOR4,0.005333333,2
KRTAP26-1,0.005333333,2
MEX3B,0.005333333,2
OR52H1,0.005333333,2
C16ORF3,0.005333333,0
C18ORF54,0.00532,2
SPC24,0.00532,2
OR5L1,0.00532,2
OR10X1,0.00532,2
SUPT5H,0.00532,2
MCCC1,0.005306667,2
ZNF182,0.005306667,2
OR4M1,0.005306667,2
URB2,0.005306667,2
OR7G1,0.005293333,2
OR56A3,0.005293333,2
OR2A2,0.00528,2
WDR52,0.00528,2
OR9G1,0.00528,2
NUP160,0.00528,2
OR10J3,0.00528,2
C7ORF69,0.005266667,0
PABPC5,0.005266667,0
FHDC1,0.005266667,0
OR6C6,0.005266667,2
RNF20,0.005266667,2
FASTKD2,0.005266667,2
ZNF618,0.005266667,2
ZCCHC5,0.005266667,0
P4HA3,0.005253333,2
TMEM217,0.005253333,2
TBC1D5,0.00524,2
FBF1,0.00524,2
CES3,0.00524,2
ZNF775,0.00524,2
RNF31,0.00524,2
XKR8,0.00524,2
PNMA1,0.00524,2
NMRK1,0.00524,2
GTF2H4,0.00524,2
OR5B21,0.00524,2
BLOC1S2,0.00524,2
OR56A4,0.00524,2
CALR3,0.005226667,2
SKA2,0.005226667,2
OR6C3,0.005226667,2
IFNK,0.005226667,2
ZNF639,0.005226667,2
ALKBH7,0.005226667,2
CPSF4,0.005213333,2
STX10,0.005213333,2
TTC32,0.0052,0
WDR49,0.0052,0
GUCD1,0.0052,0
CCDC138,0.0052,0
CCDC81,0.0052,0
C20ORF141,0.0052,0
C12ORF42,0.0052,0
LRRC14B,0.0052,0
C3ORF62,0.0052,0
FAM110D,0.0052,0
C4ORF29,0.0052,0
PRR24,0.0052,0
ZMYM3,0.0052,2
CATSPER3,0.005186667,2
ZNF419,0.005186667,2
OR5D14,0.005186667,2
ZNF250,0.005186667,2
OR5B17,0.005186667,2
GUCY1A2,0.005186667,2
OR5D16,0.005186667,2
N4BP3,0.005186667,2
OR2D2,0.005173333,2
USB1,0.005173333,2
GBA3,0.005173333,2
RPUSD3,0.00516,2
TEFM,0.00516,2
SPTBN5,0.00516,2
PIN4,0.00516,2
CATSPERB,0.00516,2
GZF1,0.00516,2
MACC1,0.005146667,2
ZNF546,0.005146667,2
PPIL3,0.005146667,2
VWA2,0.005146667,2
EBPL,0.005146667,2
TTC31,0.005133333,0
C16ORF72,0.005133333,0
C1ORF226,0.005133333,0
PACRGL,0.005133333,0
TMEM14B,0.005133333,0
C2ORF70,0.005133333,0
C9ORF40,0.005133333,0
TCEANC,0.005133333,2
HEXDC,0.005133333,2
PPP3CC,0.005133333,2
LDOC1,0.005133333,2
PCDH15,0.005133333,2
ACPL2,0.005133333,2
MBIP,0.005133333,2
PCDHA3,0.005133333,2
GFOD1,0.005133333,2
ALG13,0.00512,2
USP30,0.00512,2
GPR113,0.00512,2
LTV1,0.00512,2
GPR179,0.00512,2
C19ORF57,0.005106667,2
SSU72,0.005106667,2
C17ORF96,0.005106667,2
BUD13,0.005106667,2
OR5AC2,0.005106667,2
CWC15,0.005106667,2
OR9I1,0.005093333,2
OR52E6,0.005093333,2
FRY,0.005093333,2
ERI2,0.005093333,2
DCUN1D3,0.005093333,2
KLHL21,0.00508,2
OR8D4,0.00508,2
TMEM63B,0.00508,2
OR2M3,0.00508,2
CCDC96,0.005066667,0
PEBP4,0.005066667,0
TMEM44,0.005066667,0
FAM186A,0.005066667,0
FAM181B,0.005066667,0
FCN3,0.005066667,2
ZBED6,0.005066667,2
OR4D11,0.005066667,2
CCSAP,0.005053333,2
CEP63,0.005053333,2
C7ORF41,0.005053333,2
IMPG2,0.00504,2
ZBED1,0.00504,2
SLC2A11,0.00504,2
C18ORF42,0.00504,2
OR52L1,0.00504,2
FAM161A,0.00504,2
TSR2,0.005026667,2
ZNF580,0.005026667,2
HAUS2,0.005026667,2
DEFA4,0.005013333,2
OR6P1,0.005013333,2
FSD1L,0.005013333,2
MRPL41,0.005013333,2
OR4A5,0.005013333,2
NEB,0.005013333,2
CCER1,0.005,0
NAT9,0.005,0
LRRC37A2,0.005,0
ZNF843,0.005,0
IQCE,0.005,0
MAGEB18,0.005,0
DNAJC18,0.005,0
ABHD12B,0.005,0
ZNF839,0.005,0
ANKRD36B,0.005,0
C7ORF63,0.005,0
C21ORF49,0.005,0
SERP2,0.005,2
C6ORF211,0.005,2
OR5AS1,0.005,2
BEND6,0.005,2
C19ORF55,0.005,0
C5ORF28,0.005,0
UBAP2,0.004986667,2
OR6K2,0.004986667,2
UNKL,0.004986667,2
LILRA3,0.004986667,2
NOB1,0.004986667,2
ZNF676,0.004986667,2
OR10W1,0.004986667,2
NCOA7,0.004986667,2
CCDC23,0.004973333,2
OR7D4,0.004973333,2
OR11L1,0.004973333,2
MBD5,0.004973333,2
OR4D5,0.00496,2
SPOPL,0.00496,2
OR2AG1,0.00496,2
CERS5,0.00496,2
KIAA0020,0.00496,2
CGB7,0.00496,2
IFLTD1,0.00496,2
SMG7,0.004946667,2
PCDHGA8,0.004946667,2
ZNF506,0.004946667,2
PDDC1,0.004946667,2
RNF32,0.004933333,0
TMEM150B,0.004933333,0
FAM118A,0.004933333,0
TMA16,0.004933333,0
EFCAB9,0.004933333,0
TBC1D29,0.004933333,0
PHAX,0.004933333,2
SIGLEC12,0.004933333,2
WDR85,0.004933333,2
DHRS13,0.004933333,2
TUBGCP6,0.004933333,2
SPA17,0.004933333,2
SOGA3,0.004933333,2
OR5M3,0.00492,2
C22ORF28,0.00492,2
OR9Q2,0.00492,2
OR6C76,0.00492,2
ZNF334,0.00492,2
CWC25,0.00492,2
GAS2,0.00492,2
OR4D6,0.00492,2
OR10D3,0.004906667,2
HSFX2,0.004906667,2
TDRKH,0.004906667,2
INIP,0.004906667,2
GCAT,0.004906667,2
SLC25A32,0.004906667,2
NIPAL4,0.004906667,2
TTC21A,0.004893333,2
CTU1,0.004893333,2
ZNF846,0.004893333,2
OR2A14,0.00488,2
PIGZ,0.00488,2
OCLM,0.00488,2
OR4D9,0.00488,2
MRI1,0.00488,2
NDUFB3,0.00488,2
C7ORF26,0.004866667,0
MS4A15,0.004866667,0
B4GALT7,0.004866667,2
ZNF436,0.004866667,2
OR6S1,0.004866667,2
STARD9,0.004866667,2
PCYOX1L,0.004866667,2
C4ORF21,0.004866667,0
ZNF668,0.004866667,2
ZRSR2,0.004866667,2
GAS8,0.004866667,2
OR9A2,0.004866667,2
C15ORF57,0.004866667,0
HS3ST5,0.004853333,2
SLC18B1,0.004853333,2
ACER1,0.004853333,2
CHST7,0.004853333,2
SMCR7L,0.004853333,2
GAREM,0.004853333,2
OR5B3,0.004853333,2
PCDHB10,0.00484,2
ZNF34,0.00484,2
ZNF556,0.00484,2
SMR3B,0.00484,2
COQ6,0.00484,2
MRPL39,0.00484,2
CALCOCO1,0.00484,2
SPAG17,0.00484,2
EMR3,0.00484,2
ZNF10,0.00484,2
APOO,0.00484,2
ACYP1,0.004826667,2
SDR42E1,0.004826667,2
HS3ST4,0.004826667,2
PIBF1,0.004826667,2
SFXN5,0.004826667,2
ASXL3,0.004813333,2
CCT8L2,0.004813333,2
PIH1D1,0.004813333,2
ZCCHC10,0.0048,0
CCDC107,0.0048,0
SLFNL1,0.0048,0
LRRC29,0.0048,0
FAM19A1,0.0048,0
C16ORF96,0.0048,0
C22ORF31,0.0048,0
OR7C1,0.0048,2
SNW1,0.0048,2
OR51F2,0.0048,2
OR4A16,0.0048,2
C7ORF73,0.0048,0
PDPR,0.0048,2
NAA25,0.004786667,2
OR8B3,0.004786667,2
NFX1,0.004786667,2
PRCC,0.004786667,2
PGAP3,0.004786667,2
ANAPC10,0.004773333,2
ZNF793,0.004773333,2
OR52J3,0.004773333,2
ZNF174,0.004773333,2
RNF182,0.004773333,2
COMMD5,0.00476,2
TNFAIP8L1,0.00476,2
DENND2C,0.00476,2
OTUD1,0.00476,2
LLPH,0.00476,2
ARHGEF37,0.00476,2
MINOS1,0.00476,2
NLRP4,0.00476,2
ULBP2,0.00476,2
ZNF341,0.004746667,2
TCEAL7,0.004746667,2
OR6B3,0.004746667,2
DNPH1,0.004746667,2
CCDC125,0.004746667,2
CAAP1,0.004746667,2
ZNF224,0.004746667,2
PIGV,0.004746667,2
TMA7,0.004733333,0
FAM162B,0.004733333,0
TMEM74B,0.004733333,0
SLFN13,0.004733333,0
TMEM99,0.004733333,0
CEP170B,0.004733333,0
TMEM185A,0.004733333,0
BOLA1,0.004733333,0
ERVMER34-1,0.004733333,0
KIAA0895L,0.004733333,0
TMEM182,0.004733333,0
C1ORF127,0.004733333,0
OR10S1,0.004733333,2
SHROOM4,0.004733333,2
FTSJ3,0.004733333,2
PXT1,0.004733333,2
AQPEP,0.004733333,2
CCDC135,0.004733333,0
CEACAM8,0.004733333,2
UBAP1L,0.00472,2
SLCO1B1,0.00472,2
DCUN1D2,0.00472,2
POC1A,0.00472,2
OR51Q1,0.00472,2
ZNF512B,0.004706667,2
ATP13A4,0.004706667,2
ARSE,0.004706667,2
OR1B1,0.004706667,2
ZNF141,0.004706667,2
MORN2,0.004706667,2
AMER2,0.004706667,2
RANBP3L,0.004706667,2
PIGB,0.004693333,2
TMEM18,0.004693333,2
XRRA1,0.004693333,2
IL17D,0.004693333,2
OR6C75,0.00468,2
OR1M1,0.00468,2
SERTM1,0.004666667,0
RBM12B,0.004666667,0
LRP2BP,0.004666667,0
KIAA1671,0.004666667,0
C21ORF91,0.004666667,2
NOL7,0.004666667,0
LYRM1,0.004666667,0
ZMYND19,0.004666667,0
WDYHV1,0.004666667,2
ZNF251,0.004666667,2
NUFIP1,0.004666667,2
ARHGEF17,0.004666667,2
OR9A4,0.004666667,2
PRR3,0.004666667,0
PPCDC,0.004666667,2
SLITRK2,0.004666667,2
SPINT4,0.004666667,2
NSUN6,0.004653333,2
NANP,0.004653333,2
RFESD,0.004653333,2
ORC6,0.004653333,2
POC1B,0.004653333,2
PIGM,0.004653333,2
ARHGAP36,0.004653333,2
CSTF3,0.004653333,2
ZNF554,0.004653333,2
FASTKD5,0.004653333,2
TEX28,0.004653333,2
KRTAP4-6,0.004653333,2
TMEM245,0.00464,2
ZNF324B,0.00464,2
PAPD5,0.00464,2
C17ORF104,0.004626667,2
PLEKHG4,0.004626667,2
ACN9,0.004626667,2
TBC1D13,0.004626667,2
AMELY,0.004626667,2
C4ORF27,0.004626667,2
RPL37,0.004613333,2
MRPS36,0.004613333,2
KLHL14,0.004613333,2
ZNF613,0.004613333,2
PRR12,0.0046,0
ARMC9,0.0046,0
ENTHD1,0.0046,0
PSMG4,0.0046,2
L3MBTL2,0.0046,2
TP53AIP1,0.0046,2
SLC5A12,0.0046,2
OR2A5,0.0046,2
POLR1A,0.0046,2
OR10Q1,0.0046,2
KRTAP5-3,0.0046,2
CXORF48,0.0046,0
ESPNL,0.0046,2
IGLV4-60,0.0046,2
CNOT10,0.004586667,2
ARNTL2,0.004586667,2
XK,0.004586667,2
PPAPDC1A,0.004586667,2
STX19,0.004586667,2
RNF24,0.004586667,2
LSM6,0.004586667,2
RP9,0.004573333,2
UVSSA,0.004573333,2
STARD7,0.004573333,2
C6ORF123,0.004573333,2
NOL9,0.00456,2
ZNF768,0.00456,2
PCDHGA3,0.00456,2
NMT2,0.00456,2
OR10P1,0.00456,2
UBE2J2,0.00456,2
PCDHA5,0.00456,2
TMED6,0.004546667,2
OR56B1,0.004546667,2
TUBGCP3,0.004546667,2
LZIC,0.004546667,2
OR13F1,0.004546667,2
PABPN1L,0.004533333,0
C15ORF61,0.004533333,0
DNAJC9-AS1,0.004533333,0
CASC4,0.004533333,0
TMEM210,0.004533333,0
TMEM95,0.004533333,0
RBM45,0.004533333,2
DCAF12L1,0.004533333,2
MND1,0.004533333,2
PRR4,0.004533333,2
ZNF585A,0.004533333,2
MRPL46,0.004533333,2
OR51S1,0.00452,2
DOPEY2,0.00452,2
UTP14A,0.00452,2
MON1A,0.00452,2
DALRD3,0.00452,2
TENM2,0.00452,2
RMI2,0.004506667,2
HMCN2,0.004506667,2
KRTAP5-2,0.004506667,2
PEX10,0.004506667,2
HIST3H2BB,0.004506667,2
BRF2,0.004493333,2
OR8B12,0.004493333,2
MYH3,0.004493333,2
DEFB124,0.004493333,2
CFHR5,0.004493333,2
RPS4Y2,0.004493333,2
MAGEA2B,0.004493333,2
GPR32,0.004493333,2
OR5H6,0.004493333,2
SCLT1,0.00448,2
POM121C,0.00448,2
C22ORF29,0.00448,2
ZNF645,0.00448,2
PRDM10,0.00448,2
KLHL31,0.00448,2
FAM175A,0.00448,2
SAAL1,0.004466667,0
RNFT2,0.004466667,0
XKR7,0.004466667,0
KIAA1107,0.004466667,0
C6ORF47,0.004466667,0
LRRC30,0.004466667,0
PGBD3,0.004466667,0
COL23A1,0.004466667,0
UBALD1,0.004466667,0
C11ORF87,0.004466667,0
FAM53A,0.004466667,0
WDR87,0.004466667,0
ANKRD63,0.004466667,0
LIN28B,0.004466667,2
ZMYM5,0.004466667,2
CEP68,0.004466667,2
ZNF529,0.004466667,2
C16ORF93,0.004466667,0
DCAF17,0.004466667,2
COX20,0.004466667,2
STX8,0.004453333,2
SWT1,0.004453333,2
ARSF,0.004453333,2
TRPT1,0.004453333,2
KLHL36,0.004453333,2
PRAMEF10,0.004453333,2
OR4S2,0.004453333,2
ZSCAN20,0.004453333,2
FGFBP3,0.004453333,2
CDC26,0.004453333,2
ZNF785,0.00444,2
AGXT2L2,0.00444,2
AKAP14,0.004426667,2
WBSCR17,0.004426667,2
CYB5D2,0.004426667,2
ZFP64,0.004426667,2
LGALS13,0.004413333,2
ZBTB9,0.004413333,2
ZNF143,0.004413333,2
ZNF43,0.004413333,2
ICT1,0.004413333,2
FAM167A,0.0044,0
RIIAD1,0.0044,0
C7ORF61,0.0044,0
MAP9,0.0044,2
RNF145,0.0044,2
CSTL1,0.0044,2
METTL21D,0.0044,2
ZNF808,0.0044,2
POLR3F,0.004386667,2
MRS2,0.004386667,2
ZNF414,0.004386667,2
NUP35,0.004386667,2
OR10AG1,0.004386667,2
LOH12CR1,0.004386667,2
OR2AG2,0.004386667,2
TMEM181,0.004386667,2
TMEM201,0.004386667,2
SURF2,0.004386667,2
OR4N4,0.004373333,2
TAF1C,0.004373333,2
PDSS1,0.004373333,2
DBF4B,0.004373333,2
SYTL5,0.004373333,2
PRMT6,0.004373333,2
KATNAL2,0.00436,2
C11ORF35,0.00436,2
S100P,0.00436,2
FAM83D,0.00436,2
TRHDE,0.00436,2
NAF1,0.00436,2
PARP11,0.00436,2
ZSWIM2,0.004346667,2
STS,0.004346667,2
SLMO2,0.004346667,2
SNAPC1,0.004346667,2
C20ORF144,0.004333333,0
FAM122C,0.004333333,0
C15ORF40,0.004333333,0
LCNL1,0.004333333,0
GLT1D1,0.004333333,0
FAM210A,0.004333333,0
SPATS2,0.004333333,0
CCSER1,0.004333333,0
ANXA2R,0.004333333,0
STPG1,0.004333333,2
STATH,0.004333333,2
C1D,0.004333333,2
GALNTL6,0.004333333,2
OR8K5,0.004333333,2
SARNP,0.004333333,2
OR4C15,0.00432,2
TARS2,0.00432,2
STOML1,0.00432,2
OR52E4,0.00432,2
HLA-DQB2,0.00432,2
TCFL5,0.00432,2
CAMSAP3,0.004306667,2
RLN2,0.004306667,2
ISCA2,0.004306667,2
HYLS1,0.004306667,2
LYPD6,0.004306667,2
AUNIP,0.004306667,2
CDH26,0.004293333,2
ARHGEF28,0.004293333,2
CCL23,0.004293333,2
SMYD3,0.004293333,2
GRIPAP1,0.00428,2
CDK3,0.00428,2
L2HGDH,0.00428,2
INTS9,0.00428,2
TMEM110,0.00428,2
CHAMP1,0.00428,2
RPRML,0.004266667,0
FAM222B,0.004266667,0
TRIM49,0.004266667,0
FAM133B,0.004266667,0
LY6G6E,0.004266667,0
PWWP2A,0.004266667,0
CCDC60,0.004266667,0
RPP25L,0.004266667,0
LENG9,0.004266667,0
TRIM16L,0.004266667,0
PAAF1,0.004266667,2
YRDC,0.004266667,2
GHDC,0.004266667,2
IP6K3,0.004266667,2
SCGB2A1,0.004266667,2
MED9,0.004253333,2
ZNF701,0.004253333,2
TCP10L,0.004253333,2
NARS2,0.004253333,2
MON1B,0.00424,2
VPS33B,0.00424,2
KIF25,0.00424,2
SUN5,0.00424,2
ZNF396,0.00424,2
ZBTB2,0.00424,2
OR1L6,0.00424,2
PPIL1,0.004226667,2
TOR2A,0.004226667,2
RTN4IP1,0.004226667,2
AAMDC,0.004226667,2
GPR144,0.004226667,2
COL24A1,0.004226667,2
ZNF235,0.004226667,2
C22ORF23,0.004213333,2
PCIF1,0.004213333,2
FAM188B,0.004213333,2
LY6G5B,0.004213333,2
ZNF783,0.004213333,2
MUC7,0.004213333,2
SLC52A1,0.004213333,2
FAXC,0.0042,0
MPHOSPH9,0.0042,0
BEAN1,0.0042,0
GPATCH2L,0.0042,0
TOM1L1,0.0042,2
FAM205B,0.0042,0
YDJC,0.0042,2
HRASLS,0.0042,2
FBXO27,0.0042,2
TRMT1L,0.0042,2
TBC1D26,0.0042,2
SDHAF1,0.0042,2
AVL9,0.0042,2
CLDN20,0.0042,2
WFDC1,0.0042,2
RAI2,0.004186667,2
ZNF134,0.004186667,2
FAM132B,0.004186667,2
ZNF80,0.004186667,2
SENP8,0.004186667,2
ZNF672,0.004186667,2
RPIA,0.004186667,2
KRT40,0.004173333,2
OR5M8,0.004173333,2
CES2,0.004173333,2
HAUS7,0.00416,2
MOK,0.00416,2
RHNO1,0.00416,2
SLMO1,0.00416,2
TBC1D30,0.00416,2
DNAJC2,0.004146667,2
SLC36A3,0.004146667,2
LAS1L,0.004146667,2
ARHGAP42,0.004146667,2
ITPRIPL1,0.004133333,0
LRRIQ1,0.004133333,0
TMEM39B,0.004133333,0
C2ORF83,0.004133333,2
ATP6V1G2-DDX39B,0.004133333,0
MMP23A,0.004133333,0
C15ORF59,0.004133333,0
KIAA0556,0.004133333,0
C12ORF56,0.004133333,0
LEKR1,0.004133333,0
C2CD4D,0.004133333,0
C1ORF158,0.004133333,0
CTXN2,0.004133333,0
OVOL3,0.004133333,2
ZBTB34,0.004133333,2
HERC4,0.004133333,2
METTL18,0.004133333,2
KLHL18,0.00412,2
EVI5L,0.00412,2
MED26,0.00412,2
IFIT5,0.00412,2
CDHR4,0.00412,2
USP28,0.004106667,2
RAB40A,0.004106667,2
C7ORF60,0.004106667,2
SRFBP1,0.004106667,2
CHST13,0.004106667,2
PEX11G,0.004106667,2
TTI1,0.004093333,2
C11ORF85,0.004093333,2
MEDAG,0.004093333,2
ANKRD36C,0.004093333,2
POLR2K,0.004093333,2
FAM118B,0.004093333,2
HIST2H2AC,0.004093333,2
SPINK6,0.004093333,2
GJA9,0.00408,2
ST6GAL2,0.00408,2
LRIF1,0.00408,2
VPS9D1,0.00408,2
RNF180,0.00408,2
FAM174B,0.004066667,0
SETBP1,0.004066667,0
TPRXL,0.004066667,0
CCDC157,0.004066667,0
PRR22,0.004066667,0
C19ORF47,0.004066667,0
ANKDD1A,0.004066667,2
GNPDA2,0.004053333,2
EFCAB7,0.004053333,2
CLDN17,0.004053333,2
MED4,0.004053333,2
CLDN12,0.004053333,2
LPA,0.004053333,2
CCDC3,0.004053333,2
ICA1L,0.004053333,2
ZNF44,0.004053333,2
ZNF184,0.00404,2
TAC3,0.00404,2
MYL5,0.00404,2
SPATA32,0.00404,2
CARS2,0.004026667,2
ATG4D,0.004026667,2
COA4,0.004026667,2
PCDHB5,0.004026667,2
SLC9C1,0.004026667,2
SHISA9,0.004026667,2
FEM1A,0.004013333,2
HNRNPA1L2,0.004013333,2
ELP6,0.004013333,2
CNTROB,0.004013333,2
C11ORF44,0.004,0
BPIFB6,0.004,0
TTC34,0.004,0
FAM178B,0.004,0
RWDD2A,0.004,0
TMEM169,0.004,0
NIPSNAP3A,0.004,0
NXPH2,0.004,2
ZNF878,0.004,2
LMLN,0.004,2
FTSJ2,0.004,2
GALNT11,0.004,2
STH,0.004,1
BCAS4,0.004,2
GAREML,0.004,0
TRMT44,0.003986667,2
CERCAM,0.003986667,2
BSPH1,0.003986667,2
AZI2,0.003986667,2
CENPV,0.003986667,2
CECR5,0.003986667,2
ZNF337,0.003986667,2
USP45,0.003986667,2
COX2,0.003973333,2
TYW5,0.003973333,2
FAM215A,0.003973333,2
METTL2B,0.003973333,2
TUBGCP4,0.003973333,2
KPNA5,0.003973333,2
ZNF142,0.003973333,2
LEO1,0.003973333,2
SLC9A7,0.003973333,2
OR4K2,0.003973333,2
SERAC1,0.003973333,2
MRPS26,0.00396,2
KATNBL1,0.00396,2
NUDT19,0.00396,2
OR5AP2,0.00396,2
PHF21B,0.00396,2
TCHH,0.003946667,2
SMCR8,0.003946667,2
PRPF18,0.003946667,2
PPAPDC2,0.003946667,2
CCDC17,0.003933333,0
MANBAL,0.003933333,0
FAM219A,0.003933333,0
OPALIN,0.003933333,0
PARP8,0.003933333,0
FBXO42,0.003933333,0
ATXN8OS,0.003933333,0
GPR158,0.003933333,2
C14ORF79,0.003933333,0
OR4K15,0.003933333,2
ZNF862,0.003933333,2
KCTD18,0.003933333,2
OR1J1,0.003933333,2
ZNF254,0.00392,2
STAMBPL1,0.00392,2
CHERP,0.00392,2
GALNT16,0.003906667,2
C4ORF6,0.003906667,2
OR6C70,0.003906667,2
ZNF354C,0.003906667,2
CCDC115,0.003906667,2
SLX1A,0.003906667,2
ACOT1,0.003906667,2
SPRY3,0.003906667,2
FADS6,0.003893333,2
NTMT1,0.003893333,2
ZNF574,0.003893333,2
SFTPA2,0.003893333,2
PPIP5K1,0.00388,2
FAM162A,0.00388,2
KBTBD3,0.00388,2
SEC22A,0.00388,2
KCTD19,0.00388,2
PRCD,0.00388,2
ZFYVE28,0.00388,2
TMEM167B,0.00388,2
NUDT9,0.00388,2
